Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
360	-644.7983	-748.9413	104.143	0.00823978	0.017416	0.00875518	0.00597282	0.0153285	0.0144958	0.00627189	0.00517384	0.0254365	0.0271997	0.00650394	0.0111435	0.0374709	0.0380914	0.00162571	0.00523063	0.00662718	0.00788719	0.00359925	0.00795974	0.00843165	0.00334796	0.00287529	0.00584609	0.000150084	0.000175513	0.00641548	0.0054055	0.0028839	0.00317642	0.0170907	0.00549033	0.00303743	0.00526921	0.00143146	0.00156315	0.0395691	0.0115445	0.0191997	0.00822342	0.0242942	0.0175095	0.00145275	0.0142039	2.4028e-05	0.0123077	0.0160632	0.0150039	0.0314323	0.0371654	0.0214574	0.0170983	0.000654508	0.00174061	0.00184235	0.00299364	0.00315361	0.00168721	0.00937708	0.000245166	0.000808822	0.0201822	0.00488773	0.0110289	0.00459347	0.0137256	0.00170728	0.0327181	0.0100988	0.320556	0.0459588	0.504835	0.12865	1.883883	0.202875	0.412182	0.587818	0.797125	0.0781086	0.288381	0.678453	1.47394	3.46764	12.8027	1.843576	0.0111196	0.0235029	0.0118151	0.00806033	0.0206858	0.0195621	0.00846393	0.00698211	0.0343267	0.036706	0.00877709	0.0150382	0.050567	0.0514045	0.0021939	0.00705875	0.00894339	0.0106438	0.0048572	0.0107417	0.0113785	0.00451809	0.00388021	0.00788931	0.000202538	0.000236856	0.00865771	0.00729473	0.00389183	0.00428658	0.023064	0.00740921	0.00409902	0.00711081	0.00193176	0.00210947	0.0533986	0.0155794	0.02591	0.0110975	0.0327851	0.0236291	0.00196048	0.0191682	3.24259e-05	0.0166093	0.0216774	0.0202479	0.042418	0.0501549	0.0289568	0.0230742	0.00088326	0.00234896	0.00248625	0.00403993	0.0042558	0.0022769	0.0126544	0.000330852	0.00109151	0.0272359	0.006596	0.0148835	0.0061989	0.0185227	0.00230398	0.0441531	0.0136283	0.7410139	11.56464	0.369917	0.465963	0.534036	0.630085
396	-657.8385	-764.9824	107.1439	0.00677436	0.0130407	0.000460916	0.00968498	0.0174259	0.0146274	0.000250031	0.00251754	0.0144683	0.00553794	0.00495463	0.00209392	0.0130993	0.0163734	0.00435237	7.59723e-05	0.00188295	0.00822698	0.000371723	0.00376729	0.000603417	0.00350403	0.00186827	0.00579789	0.000484501	0.000381008	0.000310385	0.00444293	0.00307121	0.00255862	0.00929255	0.0071296	0.00188481	0.00266091	0.000359775	0.00157846	0.0230623	0.00157138	0.0213312	0.00111621	0.0191073	0.0159796	0.00175182	0.0162022	0.000457827	0.00194791	0.0100244	0.00456144	0.0188011	0.0184239	0.0198863	0.0115002	0.00138799	0.00334753	0.000296178	0.00428641	0.000245826	0.00405274	0.00155955	0.000454181	0.00607519	0.0116299	0.00272858	0.000716838	0.00105759	0.00591739	0.00498896	0.0107884	0.0174274	0.131452	0.465909	0.255349	0.14729	2.165656	0.219365	0.41858	0.581421	0.780634	0.035059	0.195117	0.6006	1.665	5.12513	28.5234	2.422804	0.0151011	0.0290698	0.00102745	0.0215893	0.0388451	0.0326067	0.000557358	0.00561198	0.0322522	0.0123449	0.0110446	0.00466768	0.0292003	0.0364987	0.00970211	0.000169354	0.00419739	0.0183392	0.000828628	0.00839788	0.00134511	0.00781101	0.00416466	0.0129244	0.00108003	0.000849326	0.000691897	0.00990398	0.00684621	0.00570355	0.0207145	0.015893	0.00420154	0.00593158	0.000801994	0.00351862	0.0514094	0.00350284	0.0475505	0.0024882	0.042593	0.0356209	0.00390508	0.0361172	0.00102057	0.00434218	0.022346	0.0101681	0.0419106	0.0410697	0.0443296	0.0256357	0.00309405	0.00746216	0.000660227	0.00955508	0.000547983	0.00903418	0.00347647	0.00101244	0.0135425	0.0259248	0.00608241	0.00159794	0.00235753	0.0131908	0.0111211	0.0240489	0.0388484	0.4486007	2.05906	0.213446	0.416325	0.583674	0.786554
432	-657.9239	-759.6117	101.6878	0.0180852	0.000231845	0.00462379	0.0363534	0.016728	0.00900864	0.00634383	0.00790752	0.00887461	0.00129496	0.0123847	0.00145007	0.0337753	0.0251157	0.00148998	0.00185286	0.00101823	0.00775755	0.00622672	0.0288772	0.0228437	0.0115011	0.00186463	0.0062476	0.00188219	0.00308854	0.00884432	0.0159367	0.00634206	0.0162311	0.0136428	0.0140617	0.00252312	0.0120364	0.00562904	0.00151935	0.000912168	0.020488	0.0337011	0.00436372	0.00186549	0.0219954	0.00711924	0.00438599	0.0263705	0.0141256	0.012972	0.00507581	0.0182432	0.0340546	0.00434191	0.0284608	0.0153017	0.000517183	0.0121168	0.0250402	0.0197896	0.0130293	0.036974	0.0319182	0.00468875	0.0258872	0.00292443	0.0183083	0.00490467	0.00294507	0.00311161	0.00684672	0.0280707	0.372424	0.034827	0.573561	0.0191881	2.845642	0.250188	0.429663	0.570336	0.749812	0.0915276	0.311563	0.695018	1.43881	3.20962	10.9257	1.728941	0.0209212	0.000268201	0.00534886	0.042054	0.0193512	0.0104213	0.00733862	0.00914752	0.0102663	0.00149803	0.0143267	0.00167746	0.0390717	0.0290542	0.00172363	0.00214341	0.0011779	0.00897403	0.00720315	0.0334055	0.0264259	0.0133046	0.00215702	0.0072273	0.00217734	0.00357286	0.0102312	0.0184358	0.00733657	0.0187764	0.0157822	0.0162667	0.00291877	0.0139238	0.00651175	0.0017576	0.00105521	0.0237008	0.0389858	0.00504801	0.00215802	0.0254446	0.00823562	0.00507376	0.0305057	0.0163407	0.0150062	0.00587176	0.021104	0.0393948	0.00502277	0.0329238	0.0177012	0.000598283	0.0140168	0.0289668	0.0228929	0.0150725	0.042772	0.0369234	0.00542401	0.0299467	0.00338302	0.0211792	0.00567378	0.00340689	0.00359954	0.00792037	0.0324726	0.8644447	21.19764	0.403225	0.474956	0.525046	0.596774
468	-648.7983	-753.6037	104.8054	0.00623503	0.00841633	0.00312979	0.00734412	0.0148732	0.0477104	0.00511645	0.00993083	0.0322343	0.0236059	0.0124677	0.000619206	0.0701506	0.0362202	0.000737114	0.00475895	0.0029305	0.0023852	0.000621462	0.0195599	0.0244182	0.00161096	0.00321624	0.00237445	0.00104024	0.00620409	0.000341573	0.0183089	0.00647738	0.0106493	0.00554919	0.0105555	0.00168426	0.0106136	0.00372522	0.000197405	0.00165608	0.0286587	0.0042023	0.00326173	0.0296035	0.0246599	0.0170585	0.00532546	0.00876615	0.00261114	0.0024411	0.00261481	0.00746014	0.0217757	0.00125218	0.00517625	0.00751237	0.00163778	0.00397644	0.0243151	0.0157928	0.0188057	0.0187987	0.00871648	0.00238576	0.0338807	0.000177934	0.0314604	0.00241172	0.0124653	0.00391202	0.00301124	0.016457	0.230628	0.120707	0.61127	0.0373954	2.08776	0.215076	0.416951	0.58305	0.784924	0.0762257	0.284969	0.675938	1.47943	3.50915	13.1189	1.86122	0.00790992	0.0106772	0.00397053	0.00931693	0.0188685	0.0605266	0.00649086	0.0125985	0.0408932	0.029947	0.0158168	0.00078554	0.0889948	0.0459499	0.000935122	0.00603733	0.00371771	0.00302593	0.000788403	0.0248142	0.0309776	0.0020437	0.0040802	0.00301228	0.00131967	0.00787066	0.000433328	0.0232272	0.00821737	0.0135099	0.00703984	0.013391	0.0021367	0.0134647	0.0047259	0.000250433	0.00210094	0.0363571	0.00533114	0.00413791	0.0375558	0.0312842	0.0216408	0.00675601	0.011121	0.00331255	0.00309684	0.00331721	0.00946412	0.0276252	0.00158855	0.00656672	0.00953038	0.00207773	0.00504461	0.0308467	0.0200351	0.0238573	0.0238485	0.0110579	0.00302663	0.042982	0.000225731	0.0399115	0.00305957	0.0158138	0.00496289	0.00382014	0.0208777	0.788255	8.344955	0.347795	0.459801	0.540199	0.652204
504	-651.8086	-759.7112	107.9026	0.00477311	0.0106023	0.0134413	0.0128524	0.0193925	0.00751172	0.00155307	0.00284773	0.0173039	0.00417379	0.0115858	0.00957797	0.0289132	0.0203832	0.00112976	0.00303107	0.00145844	0.0125169	9.81953e-05	0.00498118	0.0223896	0.00896371	0.00444051	0.0062394	0.00166016	8.6398e-05	0.00267406	0.0156168	0.00543791	0.00655417	0.00454507	0.026329	0.00244518	0.000484375	0.00698825	0.00172071	0.0165986	0.000553417	0.0194548	0.000871902	0.00626113	0.00919812	0.00189872	0.00282624	0.00339231	0.00230365	0.00206458	0.00379194	0.0361833	0.035349	0.00499513	0.0278401	0.0205424	0.00241736	0.0206608	0.0175177	0.000786544	0.00509934	0.0261831	0.000573571	0.00838643	0.00594406	0.00188831	0.0149243	0.00873216	0.0363065	0.00212364	0.0156251	0.0250743	0.278827	0.270992	0.295423	0.154759	2.972993	0.254922	0.43128	0.56872	0.745079	0.0613477	0.256334	0.653971	1.52912	3.90116	16.3005	2.018228	0.00690683	0.0153419	0.0194499	0.0185979	0.0280615	0.0108697	0.00224733	0.00412075	0.0250392	0.0060396	0.016765	0.0138596	0.0418383	0.0294951	0.00163479	0.00438604	0.0021104	0.0181124	0.000142091	0.00720791	0.0323985	0.0129707	0.00642555	0.00902859	0.0024023	0.00012502	0.00386945	0.022598	0.00786881	0.00948407	0.00657685	0.0380988	0.00353825	0.000700905	0.0101122	0.00248991	0.0240186	0.00080081	0.0281516	0.00126167	0.00906003	0.0133099	0.0027475	0.00408965	0.00490876	0.00333345	0.00298751	0.00548704	0.0523583	0.0511511	0.0072281	0.0402854	0.0297255	0.00349799	0.0298968	0.0253486	0.00113815	0.00737889	0.0378877	0.000829974	0.0121354	0.00860123	0.00273244	0.0215958	0.0126357	0.0525365	0.00307296	0.0226099	0.0362833	0.6910714	0.9737837	0.121768	0.373092	0.626908	0.878232
540	-640.2311	-748.64	108.4088	0.0182809	0.0469181	0.0383238	0.0317769	0.0600774	0.0607279	0.00399542	0.0117031	0.044509	0.028452	0.00822754	0.0198177	0.0438699	0.12477	0.00451183	0.0103949	0.00530228	0.000919151	0.0235791	0.0252981	0.0461922	0.00883278	0.00568232	0.0125292	0.00126624	0.000193561	0.0196882	0.0575162	0.00598878	0.00235059	0.0470674	0.0193805	0.00196871	0.0107945	0.00590711	0.00353102	0.0107063	0.0908653	0.0227857	0.0277266	0.0711782	0.0747148	0.0598369	0.00183046	0.0205824	0.0114656	0.00372989	0.0187321	0.0242716	0.0709489	0.00187107	0.00503064	0.00201635	0.0794451	0.0632606	0.0197986	0.0564666	0.0106596	0.0355272	0.00162086	0.00738078	0.0309034	0.0018798	0.0415979	0.00673688	0.0408563	0.0161892	0.00334549	0.0358685	0.176918	0.453893	0.100369	0.26882	1.469236	0.172559	0.399319	0.60068	0.827441	0.214576	0.472074	0.79122	1.26387	2.11831	4.66035	1.112869	0.0099886	0.0256359	0.02094	0.0173628	0.0328261	0.0331815	0.00218308	0.00639453	0.0243195	0.015546	0.0044955	0.0108283	0.0239703	0.068174	0.00246525	0.00567974	0.00289715	0.000502221	0.0128835	0.0138228	0.0252392	0.0048262	0.0031048	0.00684592	0.000691869	0.000105761	0.0107575	0.0314266	0.00327224	0.00128436	0.0257175	0.0105894	0.00107569	0.00589805	0.00322762	0.00192934	0.00584988	0.0496485	0.01245	0.0151497	0.0388915	0.0408239	0.0326947	0.00100016	0.0112461	0.00626475	0.002038	0.0102351	0.0132619	0.0387662	0.00102234	0.00274872	0.00110172	0.0434085	0.0345654	0.0108179	0.0308531	0.00582436	0.019412	0.000885629	0.00403283	0.0168855	0.00102712	0.0227289	0.00368101	0.0223237	0.00884569	0.00182797	0.0195984	1.830174	1.153097	0.142519	0.384701	0.615299	0.857481
576	-643.4749	-751.2004	107.7255	0.0119618	0.0248966	0.0149803	0.00637341	0.0218064	0.0320878	0.00384451	0.00313102	0.0277701	0.0365478	0.000821628	0.0259849	0.031446	0.0438571	0.000606116	0.0219819	0.00629303	0.00210656	0.00397949	0.0112541	0.0117364	0.000375257	0.00195958	0.00515086	0.00361989	0.000592004	0.00585817	0.0460435	0.00913189	0.00449889	0.0221461	0.00560962	0.00285675	0.00559832	0.00486141	0.00223791	0.00696064	0.066994	0.00638762	0.0115841	0.0400722	0.041738	0.0409856	0.011582	0.0142145	0.0236642	0.00293263	0.0258271	0.0252172	0.0478392	0.00150144	0.0047786	0.0306817	0.00718974	0.020611	0.0149873	0.0275578	0.00274552	0.00809779	0.000276351	0.0206349	0.00821478	0.00221418	0.00802084	0.0218013	0.00262393	0.00708909	0.00409506	0.0582072	0.190167	0.515137	0.244413	0.0502823	2.803584	0.248564	0.429104	0.570896	0.751436	0.125277	0.363103	0.729016	1.37171	2.75404	7.98232	1.50198	0.011062	0.023024	0.0138536	0.00589402	0.0201662	0.0296743	0.00355534	0.00289551	0.0256813	0.0337988	0.000759827	0.0240304	0.0290807	0.0405583	0.000560526	0.0203285	0.00581969	0.00194811	0.00368016	0.0104076	0.0108536	0.000347031	0.00181219	0.00476343	0.00334761	0.000547475	0.00541754	0.0425803	0.00844502	0.0041605	0.0204803	0.00518768	0.00264187	0.00517723	0.00449575	0.00206958	0.00643708	0.0619549	0.00590716	0.0107128	0.0370581	0.0385986	0.0379028	0.0107109	0.0131453	0.0218842	0.00271204	0.0238845	0.0233204	0.0442409	0.0013885	0.00441917	0.0283739	0.00664895	0.0190607	0.01386	0.025485	0.00253901	0.0074887	0.000255565	0.0190828	0.00759689	0.00204763	0.00741753	0.0201614	0.00242656	0.00655587	0.00378704	0.053829	1.081335	1.468737	0.172518	0.399301	0.600699	0.827483
612	-643.8112	-749.7638	105.9526	0.0315178	0.0135063	0.0214537	0.00585545	0.0432943	0.0322833	0.0282927	0.00487761	0.0144133	0.0236112	0.0154093	0.00433166	0.0806866	0.0659182	0.000819221	0.0190373	0.00372912	0.00378339	0.000677209	0.0120663	0.0219294	0.00324582	0.00730172	0.0450069	0.00351968	0.00194408	0.00630789	0.0242281	0.0182068	0.000783259	0.0358486	0.00316912	0.00571613	0.00147969	0.0160619	0.0123871	0.015819	0.105078	0.00220752	0.00849129	0.0959895	0.0192435	0.0306063	0.0171047	0.0519906	0.000645984	0.00153646	0.0381422	0.0332232	0.0333866	0.001936	0.0119376	0.0307893	0.0269489	0.0487306	0.00890415	0.0550237	0.0168384	0.0183653	0.0016045	0.00602126	0.0442636	0.000337433	0.05123	0.00661053	0.00128522	0.00136552	0.00423805	0.0477062	0.142416	0.457612	0.380407	0.019565	1.970587	0.208247	0.414307	0.585693	0.791753	0.131585	0.371908	0.734486	1.3615	2.68884	7.59963	1.466456	0.0214363	0.00918606	0.0145914	0.00398248	0.0294459	0.021957	0.0192428	0.00331742	0.00980298	0.0160587	0.0104803	0.0029461	0.0548776	0.0448331	0.000557179	0.0129479	0.0025363	0.00257321	0.000460592	0.00820669	0.0149149	0.00220759	0.00496614	0.0306107	0.00239385	0.00132223	0.0042902	0.0164783	0.0123831	0.00053272	0.0243818	0.00215542	0.00388773	0.00100639	0.0109242	0.00842485	0.010759	0.0714669	0.00150141	0.0057752	0.0652856	0.0130881	0.0208163	0.0116334	0.0353605	0.000439355	0.001045	0.0259417	0.0225962	0.0227073	0.00131673	0.00811912	0.0209408	0.0183288	0.0331433	0.00605601	0.0374234	0.0114523	0.0124909	0.00109127	0.00409526	0.0301052	0.000229499	0.0348432	0.00449604	0.00087412	0.000928736	0.00288244	0.0324466	1.470301	4.549524	0.297604	0.445042	0.554959	0.702396
648	-649.5283	-756.8677	107.3394	0.00599222	0.0101618	0.0109701	0.00351269	0.0435469	0.00959256	0.000930331	0.000947502	0.0115521	0.00370858	0.00112848	0.0116737	0.0271515	0.0203185	0.00155781	0.00108524	0.00252032	0.000500646	0.000185776	0.00661459	0.00827136	0.00235543	0.00230395	0.0111439	0.00178452	0.00251935	0.0153797	0.00832948	0.00492791	0.000268784	0.00684005	0.00112313	0.0020618	0.00414809	0.00191608	0.000427622	0.00282061	0.0129493	0.0106542	0.000527074	0.0406766	0.00794497	0.0174013	0.00107073	0.00557705	0.00472751	0.000746846	0.00376489	0.0247387	0.00957629	0.00569595	0.0211316	0.0263709	0.0141689	0.0136074	0.0088392	0.0113605	0.00849504	0.00134557	0.000440458	0.00368836	0.00316173	0.0151215	0.0258927	0.00281082	0.00154144	0.000463799	0.00032204	0.00356353	0.0765694	0.0569504	0.752262	0.114218	3.098934	0.259351	0.432774	0.567225	0.740649	0.0516004	0.235591	0.636979	1.56991	4.24465	19.3797	2.143339	0.0107263	0.01819	0.0196367	0.00628781	0.0779502	0.017171	0.00166532	0.00169606	0.0206786	0.00663847	0.00202001	0.0208963	0.048602	0.0363708	0.00278853	0.00194261	0.00451145	0.000896171	0.000332544	0.0118403	0.014806	0.00421629	0.00412415	0.0199478	0.00319434	0.00450971	0.0275301	0.01491	0.0088211	0.000481131	0.0122439	0.00201044	0.00369068	0.0074252	0.00342983	0.000765456	0.00504898	0.0231797	0.0190714	0.000943478	0.0728123	0.0142217	0.0311488	0.00191663	0.00998309	0.00846239	0.00133688	0.00673926	0.044283	0.0171418	0.0101959	0.0378262	0.0472047	0.0253628	0.0243577	0.0158224	0.0203356	0.0152064	0.00240862	0.000788433	0.00660227	0.00565959	0.0270679	0.0463486	0.00503144	0.00275922	0.000830214	0.000576462	0.00637882	0.55865	1.413034	0.167734	0.397115	0.602886	0.832265
684	-648.7564	-756.7873	108.0309	0.00407637	0.00786478	0.0131716	0.00302349	0.0173291	0.0215576	0.00665688	0.00671002	0.0144601	0.0240096	0.021473	0.0280526	0.0330081	0.0694086	0.00672786	0.00296586	0.0159278	0.00192735	0.00421758	0.00579958	0.0326442	0.0126779	0.00410189	0.0158994	0.00218811	0.00328447	0.010433	0.0184939	0.00824125	0.011784	0.0103785	0.00414127	0.00122998	0.002193	0.0117826	0.000708865	0.00432907	0.0142298	0.0788325	0.0220769	0.0813334	0.0371291	0.00242947	0.0152315	0.00780094	0.00300565	0.0126515	0.015455	0.0713776	0.0208476	0.0295486	0.0203705	0.0439346	0.00688646	0.0472714	0.0205371	0.0655905	0.0161079	0.0231762	0.00127708	0.0111864	0.0241685	0.00394382	0.0331303	0.00168819	0.0353344	0.00692406	0.00373063	0.0053044	0.0803264	0.218633	0.437039	0.264002	2.963035	0.254561	0.431158	0.568842	0.745439	0.106768	0.335867	0.711497	1.40549	2.97737	9.36614	1.617578	0.00327317	0.00631511	0.0105763	0.00242775	0.0139145	0.0173099	0.00534521	0.00538789	0.0116109	0.0192788	0.017242	0.0225252	0.0265042	0.0557324	0.00540221	0.00238147	0.0127894	0.00154759	0.00338655	0.00465683	0.026212	0.0101798	0.00329365	0.0127666	0.00175697	0.0026373	0.00837731	0.0148498	0.0066174	0.00946205	0.00833349	0.00332528	0.000987628	0.00176089	0.00946097	0.000569191	0.00347607	0.011426	0.0632994	0.0177269	0.0653075	0.0298132	0.00195077	0.0122303	0.00626385	0.00241342	0.0101586	0.0124098	0.0573134	0.0167398	0.0237263	0.0163567	0.0352778	0.00552956	0.0379571	0.0164905	0.0526666	0.012934	0.0186096	0.00102544	0.00898228	0.0194064	0.00316673	0.0266023	0.00135555	0.0283721	0.00555975	0.00299555	0.00425922	1.245391	0.7405625	0.0896107	0.351461	0.648539	0.910389
720	-650.9424	-759.3568	108.4144	0.00563474	0.0279264	0.0109711	0.045108	0.0367179	0.0223369	0.00851332	0.0097808	0.000209133	0.00457255	0.00461917	0.0233622	0.0281732	0.0129048	0.00753086	0.00462942	0.00362995	0.00559225	0.0026013	0.0174409	0.00318694	0.00145635	0.000863711	0.00109682	0.00028051	0.00260615	0.00288654	0.00727199	0.00570259	0.000584546	0.0061841	0.0027556	0.000870157	0.000907969	0.00163282	0.00107494	0.00165288	0.0438827	0.0380049	0.0179195	0.000927799	0.00232785	0.0111006	0.00687243	0.00994351	0.053583	0.000205603	0.00985703	0.0217963	0.0265975	0.000415528	0.00612875	0.00714717	0.0197991	0.0104914	0.0451229	0.0156545	0.000707936	0.014715	0.00714871	0.000676613	0.0105386	0.0104908	0.0120214	0.000691279	0.00877034	0.0010577	0.00120692	0.00819772	0.0305682	0.248348	0.480103	0.240981	1.640218	0.186097	0.405261	0.594739	0.813903	0.0743669	0.281559	0.673404	1.48499	3.55166	13.4468	1.879071	0.00754042	0.0373712	0.0146816	0.0603637	0.049136	0.0298914	0.0113926	0.0130887	0.000279863	0.00611901	0.00618139	0.0312633	0.0377014	0.0172693	0.0100778	0.00619511	0.00485761	0.00748357	0.00348107	0.0233395	0.00426478	0.0019489	0.00115582	0.00146777	0.00037538	0.00348755	0.00386277	0.0097314	0.00763123	0.000782242	0.00827558	0.00368756	0.00116445	0.00121505	0.00218504	0.00143849	0.00221189	0.0587239	0.0508583	0.0239799	0.00124158	0.00311514	0.0148549	0.00919671	0.0133064	0.0717049	0.000275139	0.0131907	0.0291678	0.0355928	0.000556061	0.00820151	0.00956437	0.0264953	0.0140396	0.0603836	0.0209489	0.000947363	0.0196917	0.00956643	0.000905446	0.0141027	0.0140389	0.0160871	0.000925072	0.0117365	0.00141541	0.0016151	0.0109702	0.7472706	1.544236	0.178699	0.402057	0.597943	0.821301
756	-651.398	-756.7231	105.3252	0.00837133	0.0601621	0.0163548	0.0724363	0.0377858	0.0354622	0.00711096	0.00465374	0.000980692	0.010289	0.00777685	0.0382305	0.0498422	0.0490007	0.00235776	0.00581716	0.00254257	0.00425681	0.00730828	0.00401672	0.0114361	0.0129779	0.00117601	0.00373275	0.00109165	0.00537273	0.0039698	0.0557391	0.0151232	0.00718335	0.0205347	0.00746922	0.00620068	0.00644228	0.00127086	0.0106317	0.00818778	0.0549539	0.0452486	0.00842294	0.000884339	0.0288522	0.0198495	0.00162816	0.01223	0.11527	0.00507133	0.00718687	0.00702643	0.058186	0.0134975	0.00856887	0.00758811	0.00555999	0.00541024	0.053843	0.0526278	0.00257472	0.0124939	0.00851177	0.0106021	0.00765228	0.0292211	0.00385075	0.00980068	0.0516228	0.00448754	0.0167747	0.0574718	0.192274	0.608631	0.0424744	0.156621	4.089643	0.287493	0.441899	0.558101	0.712507	0.103861	0.331376	0.708515	1.4114	3.01772	9.62828	1.637537	0.00629298	0.0452256	0.0122944	0.0544525	0.0284047	0.026658	0.00534552	0.00349835	0.000737215	0.00773456	0.00584608	0.028739	0.0374678	0.0368353	0.0017724	0.00437293	0.00191132	0.00319997	0.00549385	0.00301949	0.00859685	0.00975588	0.000884038	0.00280602	0.000820629	0.00403884	0.00298422	0.0419007	0.0113686	0.00539993	0.0154366	0.00561483	0.00466123	0.00484285	0.000955342	0.00799219	0.006155	0.0413104	0.0340147	0.00633177	0.000664784	0.021689	0.0149214	0.00122394	0.00919363	0.0866518	0.00381227	0.00540258	0.00528197	0.0437402	0.0101465	0.00644147	0.00570421	0.00417961	0.00406704	0.0404754	0.0395618	0.00193549	0.00939203	0.00639855	0.00796994	0.00575244	0.0219664	0.00289472	0.00736746	0.0388064	0.00337341	0.01261	0.0432032	1.330266	3.283198	0.265424	0.434796	0.565204	0.734576
